UNIQUEID,REGION,STATE,PERCENTILE,TOP5PCT,HHNUMBR,AGES5TO18,pctPopulation,LIVINGQRTS,TENURETYPE,PROPERTYVALUE,LOWERRENT,HOUSINGPROJECT,FOODSTAMPS,ENGERGYASST,pctFRval,pctSEval,pctWSval,pctOIval,pctANNval,pctCSPval,pctDISval,pctDIVval,pctSDTval,pctEDval,pctFINval,pctINTval,pctPAWval,pctPENval,pctRNTval,pctSSIval,pctSSval,pctSURval,pctUCval,pctVETval,pctWCval,pctTotal ,pctPopPercent,HTOTVAL
32166313020690206011,3,12,14,2,2,0,0.000237558,5,1,325000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.32,0,0.08,0,0,0.33,0,0,0,0,1,0.5,93684
12585102000194405011,3,12,12,2,2,0,0.000237558,1,1,280000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.56,0,0,0,0,0,0.04,0,0,0.08,0,0,0,0,0.13,0,0,0.18,0,0.99,0.5,71621
02193917050200806011,3,12,3,2,1,0,0.000118779,1,1,60000,No Rental Assistance,Not a Public Housing Project,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14783
09214420185010505011,3,12,6,2,4,2,0.000475116,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.86,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,33800
51000828194200206011,3,12,14,2,3,0,0.000356337,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.69,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,93800
01021057839092006011,3,12,2,2,1,0,0.000118779,1,0,0,No Rental Assistance,Not a Public Housing Project,1380,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.53,0,0,0,0,1,1,10295
10859071009023206011,3,12,10,2,1,0,0.000118779,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.32,0,0.59,0,0,0,0,1,1,56686
01000390125978206011,3,12,12,2,4,2,0.000475116,1,1,75000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,68000
01021077674266704011,3,12,16,2,3,1,0.000356337,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.33,121066
28102000021085506011,3,12,13,2,3,1,0.000356337,1,1,189000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.64,0.01,0,0,0,1,0.33,74808
41010799113147206011,3,12,10,2,2,0,0.000237558,1,1,128000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.15,-0.04,0,0,0,0,0,0,1,0.5,53002
11408001809827205011,3,12,9,2,2,0,0.000237558,5,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.65,0,0,0,0,1,0.5,49200
11334071005526506011,3,12,7,2,2,0,0.000237558,6,1,75000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0.34,0.63,0,0,0,0,0.99,0.5,35058
09202010186110405011,3,12,4,2,1,0,0.000118779,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.98,0,0,0,0,1,1,19649
81010788120904205011,3,12,10,2,2,0,0.000237558,5,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,54000
01021100478892805011,3,12,5,2,2,0,0.000237558,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,1,0.5,27501
14883102013480005011,3,12,16,2,3,0,0.000356337,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.03,0.88,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.99,0.33,120000
40411997321011706011,3,12,8,2,2,0,0.000237558,5,1,36000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.16,0,0,0.22,0,1,0.5,43581
11739041901427106011,3,12,5,2,2,0,0.000237558,6,1,53000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,1,0.5,27342
20120787111035905111,3,21,5,2,2,0,0.000898069,1,1,35000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,25426
31000932283354105011,3,21,1,2,1,0,0.000449035,1,1,30000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8401
08184480104020505011,3,21,8,2,1,0,0.000449035,1,1,138000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,1,1,40800
94111100002061405011,3,21,2,2,1,0,0.000449035,1,1,40000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13270
19160410114020005011,3,21,8,2,2,0,0.000898069,1,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0.06,0,0,0,0,0.77,0,0,0,0,1,0.5,41000
11548058048100206011,3,21,2,2,2,0,0.000898069,1,0,0,No Rental Assistance,Not a Public Housing Project,1836,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.66,0,0,0,0,1,0.5,12119
84101800452080405011,3,21,10,2,2,0,0.000898069,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.69,0,0,0,0,1,0.5,57394
84111800452080506011,3,21,10,2,2,0,0.000898069,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.35,0,0,0,0,1,0.5,55585
18405201001885406011,3,21,11,2,4,1,0.001796138,1,1,75000,No Rental Assistance,Not a Public Housing Project,360,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,1,0.25,60319
18405201007881406111,3,21,16,2,2,0,0.000898069,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.69,0,0,0,0.14,0,0,0,0,0.03,0,0,0,0,0.13,0,0,0,0,0.99,0.5,108745
78184180104020506111,3,21,2,2,1,0,0.000449035,1,0,0,No Rental Assistance,Public Housing Project ,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.04,0,0,0,0,1,1,9202
02011045493239306011,3,21,11,2,2,0,0.000898069,1,1,114000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1,0.5,60005
03131400482057506011,3,21,12,2,2,0,0.000898069,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,1,0.5,67159
20136150138020005111,3,21,16,2,1,0,0.000449035,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,1,1,112100
20717021805119305111,3,21,6,2,6,4,0.002694207,1,1,50000,No Rental Assistance,Not a Public Housing Project,3600,0,0,0,0.79,0,0,0.02,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.99,0.17,32800
00404118520588106011,3,21,8,2,2,0,0.000898069,1,1,40000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.65,0,0,0,0.03,0,0,0,0,0.11,0,0,0,0.21,0,0,0,0,0,1,0.5,45833
08121500602033105111,3,21,6,2,2,0,0.000898069,1,1,190000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.54,0,0.44,0,0,0,0,1,0.5,33987
20443051203319906011,3,21,1,2,3,2,0.001347104,5,1,17000,No Rental Assistance,Not a Public Housing Project,6132,0,0,0,0.22,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,1,0.33,4600
30154540173020806011,3,21,17,2,5,2,0.002245173,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,135053
17148058048100206111,3,21,4,2,1,0,0.000449035,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.19,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22100
50320324411093906011,3,21,7,2,4,1,0.001796138,1,1,16000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,40000
18405201000884405012,3,21,9,2,1,0,0.000449035,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48056
98184380104020505011,3,21,1,2,1,0,0.000449035,1,1,130000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0.57,0,0,0,0,1,1,6020
13544080735100206011,3,21,6,2,2,0,0.000898069,1,1,190000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,29519
81279512010310705111,3,21,3,2,6,3,0.002694207,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,1,0.17,18800
04071028359203305011,3,47,11,2,3,1,0.000911023,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,60070
03705776740247106011,3,47,7,2,1,0,0.000303674,1,1,325000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.45,0,0,0,0,1,1,35200
83746020137040405111,3,47,3,2,2,0,0.000607349,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,1,0.5,18574
27495018020330305011,3,47,8,2,2,0,0.000607349,1,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,43608
03607784440023105111,3,47,10,2,5,3,0.001518372,1,0,0,No Rental Assistance,Not a Public Housing Project,420,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,1,0.2,57200
40329081200375305011,3,47,6,2,2,1,0.000607349,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,31701
84117100454054505011,3,47,5,2,4,1,0.001214698,1,0,0,No Rental Assistance,Not a Public Housing Project,2112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,25000
04071019689935606011,3,47,15,2,2,0,0.000607349,1,1,650000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.14,0,0.11,0.29,0,0.14,0,0,0,0,1,0.5,93198
40018011705174305011,3,47,5,2,5,2,0.001518372,1,0,0,No Rental Assistance,Not a Public Housing Project,2580,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.39,0,0,0,0,1,0.2,26878
77484511010310005011,3,47,11,2,2,0,0.000607349,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0.5,61400
27187800014026004111,3,47,7,2,1,0,0.000303674,1,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,1,1,39000
06007782140082104111,3,47,13,2,5,2,0.001518372,1,1,110000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0.01,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0.99,0.2,76153
74362072444100406011,3,47,2,2,1,0,0.000303674,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0.73,0,0,0,0,1,1,13248
24147200674044306011,3,47,1,2,3,0,0.000911023,1,0,0,No Rental Assistance,Not a Public Housing Project,1410,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1,0.33,2500
42746320144040706011,3,47,1,2,2,0,0.000607349,1,0,0,No Rental Assistance,Not a Public Housing Project,1200,0,0,0,0.89,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,1,0.5,4500
40218081504775106111,3,47,7,2,2,0,0.000607349,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,37000
15162407004562605011,3,47,2,2,3,2,0.000911023,1,0,0,No Rental Assistance,Not a Public Housing Project,3360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,9000
06601745240256105011,3,47,13,2,2,0,0.000607349,1,1,125000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.37,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.5,80030
40223051108172505011,3,47,4,2,3,0,0.000911023,1,1,20000,No Rental Assistance,Not a Public Housing Project,960,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.41,0.46,0,0,0,0,1.01,0.34,21199
21774370126040506011,3,47,16,2,2,0,0.000607349,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.67,0,0,0,0,0,0.18,0,0,0.15,0,0,0,0,0,0,0,0,0,1,0.5,111300
17625407008710405111,3,47,7,2,2,0,0.000607349,5,1,20000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,1,0.5,38024
80040792371012406011,3,47,6,2,2,0,0.000607349,1,1,170000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1,0.5,30415
71000585411482706111,3,47,1,2,1,0,0.000303674,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6875
46756250161040205011,3,47,8,2,1,0,0.000303674,1,1,20000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,1,1,40610
97474218030100206011,3,47,12,2,2,0,0.000607349,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,1,0.5,67405
00740031801618406011,3,1,8,2,2,0,0.000536193,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,45051
21065717030630306111,3,1,6,2,1,0,0.000268097,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.04,0,0,0,0,0.82,0,0,0,0,1,1,29176
61000808044137106011,3,1,4,2,3,0,0.00080429,5,0,0,No Rental Assistance,Not a Public Housing Project,729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,19980
14310060112100005011,3,1,4,2,1,0,0.000268097,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20400
81008113040460706011,3,1,2,2,1,0,0.000268097,1,1,16000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.85,0,0,0,0,1,1,8579
00011037356276306111,3,1,18,2,2,0,0.000536193,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1,0.5,154913
91179360157000606111,3,1,2,2,2,0,0.000536193,1,1,70000,No Rental Assistance,Not a Public Housing Project,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,12984
01141000160021305011,3,1,8,2,5,2,0.001340483,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.55,0,0,0.06,0,0,0,0,0,0,0,0,0,0.14,0.25,0,0,0,0,1,0.2,43260
41000231003861105111,3,1,17,2,5,3,0.001340483,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,124001
00336071207315606111,3,1,7,2,2,0,0.000536193,1,1,167000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.92,0,0,0,0,0.99,0.5,35154
16756001009713906111,3,1,10,2,3,0,0.00080429,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.81,0,0,0,0.19,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1.01,0.34,58150
10116001004203105011,3,1,3,2,1,0,0.000268097,5,1,11000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16908
15410060112100006011,3,1,19,2,3,1,0.00080429,1,1,430000,No Rental Assistance,Not a Public Housing Project,0,0,0.28,0,0.72,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.34,181594
51059915070020204011,3,1,5,2,4,1,0.001072386,1,1,75000,No Rental Assistance,Not a Public Housing Project,6000,400,0,0.04,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,26001
18610060112100004011,3,1,2,2,2,1,0.000536193,5,1,2000,No Rental Assistance,Not a Public Housing Project,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,12060
89167080145100106011,3,1,20,1,4,2,0.00107,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.88,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,262100
30500351911054706111,3,1,3,2,1,0,0.000268097,1,1,165000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.91,0,0,0,0,1,1,17493
81046715040440305111,3,1,2,2,3,0,0.00080429,5,1,10000,No Rental Assistance,Not a Public Housing Project,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.33,8567
00011053720642205012,3,1,2,2,1,0,0.000268097,5,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11880
14705186100089106011,3,1,2,2,1,0,0.000268097,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.98,0,0,0,0,1,1,13469
01700031604212906011,3,1,9,2,2,0,0.000536193,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.32,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,1,0.5,50161
11092716040210105111,3,1,17,2,2,0,0.000536193,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.92,0,0,0,0,0.01,0,0,0,0.07,0,0,0,0,0,0,0,0,0,1,0.5,129800
11000291024761105111,3,1,4,2,2,0,0.000536193,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,22522
66135430182000905111,3,1,4,2,1,0,0.000268097,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19000
12953096823100006111,3,1,9,2,2,0,0.000536193,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0.5,51772
48188300572064506011,3,28,1,2,2,0,0.00060241,5,1,8000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,1608
13847208008645506011,3,28,4,2,1,0,0.000301205,5,1,15000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23004
20740031604282405011,3,28,4,2,1,0,0.000301205,1,1,55000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21528
17624208005205306011,3,28,3,2,1,0,0.000301205,1,1,70000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,15792
88553074486100206011,3,28,3,2,3,2,0.000903614,5,1,45000,No Rental Assistance,Not a Public Housing Project,7608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,16644
02081058455359206011,3,28,10,2,3,0,0.000903614,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.1,0,1,0.33,55729
88246715030640305111,3,28,15,2,1,0,0.000301205,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0.27,0,0,0,0,1,1,95265
53178400852052305111,3,28,5,2,3,0,0.000903614,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,1,0.33,24123
91158100672021406111,3,28,5,2,3,0,0.000903614,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.33,24180
62108300592038506111,3,28,1,2,1,0,0.000301205,1,0,0,No Rental Assistance,Public Housing Project ,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8088
05305837420513106011,3,28,4,2,1,0,0.000301205,5,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.82,0,0,0,0,1,1,22084
59826410111020706111,3,28,2,2,1,0,0.000301205,5,1,70000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10859
21000206244437805011,3,28,3,2,1,0,0.000301205,1,1,85000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0.39,0,1,1,18238
50823570126020406011,3,28,4,2,1,0,0.000301205,1,1,40000,No Rental Assistance,Not a Public Housing Project,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0,0,0,0,1,1,19692
02081035364876405111,3,28,3,2,2,1,0.00060241,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,17000
75858340123020505111,3,28,4,2,2,0,0.00060241,1,1,45000,No Rental Assistance,Not a Public Housing Project,768,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.21,0.63,0,0,0,0,1,0.5,22574
87384055235100205111,3,28,1,2,1,0,0.000301205,1,1,32000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,899
95138800712064405011,3,28,8,2,3,0,0.000903614,1,1,40000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.28,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.59,0,0,0,0,1,0.33,42764
83531043557100206011,3,28,19,2,3,0,0.000903614,1,1,275000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,200013
20334051807486605111,3,28,6,2,5,3,0.001506024,1,0,0,No Rental Assistance,Not a Public Housing Project,4320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,34000
38255518050920406011,3,28,4,2,1,0,0.000301205,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20000
80220534581095506011,3,28,11,2,3,1,0.000903614,1,0,0,No Rental Assistance,Not a Public Housing Project,5388,0,0,0.05,0.93,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,62201
91148100672021305111,3,28,15,2,4,2,0.001204819,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,1,0.25,104007
11117208004293605111,3,28,10,2,2,0,0.00060241,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,52008
41000648263753805111,3,28,2,2,6,2,0.001807229,1,0,0,Partial Rent Paid,Not a Public Housing Project,9984,234,0,0,0.18,0,0,0,0,0,0,0,0,0,0.17,0,0,0.65,0,0,0,0,0,1,0.17,13548
25057016060990506011,3,5,19,2,2,0,0.000602228,1,1,89000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.5,179800
00051066575209906011,3,5,13,2,4,1,0.001204456,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,75000
00051074016431406011,3,5,2,2,1,0,0.000301114,1,1,45000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8820
00076041403451106011,3,5,2,2,2,0,0.000602228,1,1,30000,No Rental Assistance,Not a Public Housing Project,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,12023
